class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
Nothing,0.680780828,0.488592356,-0.844603598,1,0.715733945,0.394231975,-0.814171791,1,0.737179041,0.392918766,-0.814420164,0.99999249,0.758711934,0.391569287,-0.814771116,1,0.661660254,0.393526614,-0.809110105,1,0.641659081,0.391035289,-0.809657395,0.999983191,0.621766806,0.389212102,-0.810745358,1,0.795605838,0.417921811,-0.510653138,0.999985218,0.608871818,0.413567394,-0.478578299,0.999961257,0.722253263,0.56390363,-0.723994076,0.999923468,0.650752902,0.559675515,-0.714149892,0.999858737,0.896340728,0.794077277,-0.307994843,0.991293013,0.541992188,0.719170392,-0.230459958,0.989826798,0.962463558,1.280040383,-0.469804704,0.438634604,0.487433344,1.091909409,-0.234976515,0.586150289,0.914876819,0.962853074,-0.966249645,0.473604918,0.593731582,0.757212162,-0.642669618,0.907626569,0.901622415,0.868088722,-1.080345392,0.422737092,0.627369583,0.689065337,-0.889406025,0.90842998,0.906785011,0.78587997,-1.058733106,0.496061891,0.623113632,0.616699696,-0.917893708,0.923442006,0.898779273,0.818568468,-0.97482276,0.463656247,0.630672991,0.648173809,-0.763353169,0.914273977,0.826061606,1.646050334,-0.034366172,0.000202815,0.604767859,1.614277601,0.035020418,0.000256408,0.795020163,2.158771753,-0.106979914,0.010410515,0.580680847,2.118263245,-0.046855528,0.013727503,0.769860506,2.700563908,0.34599334,0.000877051,0.569472253,2.667104721,0.34118852,0.00115243,0.778030932,2.79796195,0.374756217,0.004154515,0.570538759,2.763943672,0.362554342,0.003827242,0.709957123,2.890545845,0.084933177,0.000745167,0.564312875,2.85703063,0.101964429,0.00077815
Nothing,0.676598489,0.486658394,-0.889672577,1,0.708229601,0.392560959,-0.875858665,1,0.728515923,0.391343296,-0.876132429,0.999985814,0.748883367,0.390165836,-0.876595318,1,0.656801522,0.391907215,-0.84194541,1,0.637934923,0.389532208,-0.842411935,0.999967456,0.61902082,0.38788259,-0.843611956,1,0.788463771,0.417548776,-0.636271656,0.999978662,0.611186922,0.412153542,-0.480307668,0.999937892,0.717719138,0.562995613,-0.793656051,0.999823511,0.648710907,0.559113324,-0.7466079,0.999545395,0.904278636,0.796563208,-0.465664744,0.992015481,0.554441392,0.717567205,-0.180973262,0.984832942,0.978002727,1.269781351,-0.544740498,0.588521123,0.494611412,1.070386052,-0.106918246,0.221005112,0.896526992,0.965269744,-0.900461972,0.333366394,0.546286643,0.73774606,-0.393919975,0.377101123,0.861458242,0.886872053,-1.016339064,0.280172706,0.559226632,0.673308372,-0.490661502,0.432029068,0.871443212,0.80144161,-0.988486648,0.34121573,0.563541949,0.617567956,-0.501460373,0.490989685,0.875123441,0.829161644,-0.903731704,0.331122547,0.575266898,0.646187842,-0.420051128,0.536740601,0.831966043,1.64617002,-0.078802973,0.000361547,0.618064761,1.606881738,0.079566166,0.000490953,0.795093536,2.160792828,-0.142637551,0.011978676,0.581097424,2.115771294,0.012458763,0.015760083,0.766065836,2.699375868,0.320454597,0.00133914,0.570392072,2.659541845,0.459988922,0.001791914,0.777477503,2.794086695,0.355977029,0.007937424,0.571152747,2.762672186,0.487129837,0.008070316,0.68972379,2.883183002,0.09009435,0.00122486,0.553251147,2.847614288,0.230643347,0.001406822
Nothing,0.678570211,0.486553103,-0.970923305,1,0.710743904,0.391965955,-0.937673748,1,0.731456161,0.390994281,-0.937988102,0.999984622,0.752239645,0.38999328,-0.938453794,1,0.658088446,0.390312403,-0.929573655,1,0.638621509,0.387446225,-0.930145562,0.999967575,0.619251251,0.385178238,-0.931292772,1,0.788487732,0.417568028,-0.62598902,0.999975801,0.608743727,0.409464717,-0.58331871,0.99992764,0.718582213,0.56342268,-0.848202705,0.999899268,0.648712099,0.55913955,-0.834302545,0.999774516,0.896692932,0.802591026,-0.409375072,0.99080044,0.530704081,0.723635614,-0.322997898,0.986063838,0.96870774,1.292934299,-0.582647502,0.316173404,0.474299848,1.12947607,-0.487541705,0.480852157,0.890227437,0.965258002,-1.060556531,0.26691401,0.581633866,0.740266085,-0.946625352,0.837031722,0.864858866,0.877010047,-1.177664995,0.216625109,0.620269418,0.67822355,-1.060840487,0.827261031,0.871267021,0.793916166,-1.133350372,0.263785273,0.612893701,0.604361832,-1.01915586,0.851106942,0.868152201,0.825492263,-1.06037581,0.235572636,0.618655145,0.640724957,-0.946501672,0.831197679,0.81891048,1.656688571,-0.050926466,0.000123868,0.591509938,1.619970679,0.051051561,0.000129001,0.784846604,2.221617699,-0.095020346,0.002859358,0.560902059,2.165372372,-0.014472269,0.006161025,0.756153405,2.76935029,0.353227258,0.00033961,0.550950646,2.71881485,0.444783211,0.000556643,0.763393819,2.863705158,0.38171494,0.001646269,0.549649298,2.816321373,0.469675124,0.001858383,0.689344347,2.96081686,0.097101562,0.000315795,0.544275105,2.907263994,0.179085195,0.000411151
Nothing,0.680158496,0.488224626,-1.48126924,1,0.712875962,0.391020656,-1.449787259,1,0.734520614,0.389938176,-1.450073242,0.999997616,0.756171107,0.388822466,-1.450497031,1,0.657179177,0.38973242,-1.439301133,1,0.636244774,0.387065619,-1.43973875,0.999994993,0.61524111,0.384958833,-1.440947294,1,0.792106986,0.417829514,-1.086489916,0.999996066,0.597185254,0.411169142,-1.032705665,0.99998641,0.722335279,0.566322565,-1.33638382,0.999968052,0.646932781,0.563191652,-1.318599463,0.999931335,0.905520976,0.808286309,-0.805749238,0.993033767,0.508915126,0.732912362,-0.660949886,0.987598121,0.967892945,1.343494415,-1.051551461,0.589560032,0.450848609,1.136058807,-0.842923522,0.375087589,0.899760604,0.97217226,-1.646708608,0.469353884,0.537820041,0.766120315,-1.410986781,0.614983618,0.875012279,0.88455236,-1.788807273,0.402243525,0.57204479,0.700821519,-1.537584782,0.61791265,0.885418534,0.800995767,-1.759510398,0.487101465,0.559517622,0.625786781,-1.511496425,0.667510331,0.879836023,0.83195138,-1.652378559,0.40466392,0.567445397,0.659793675,-1.419602275,0.658338189,0.821400583,1.6637429,-0.050482895,0.000197924,0.580455005,1.628360271,0.050686944,0.000252337,0.781431258,2.281750202,-0.035982821,0.011914372,0.558842063,2.222009897,0.029519744,0.020047408,0.7555812,2.786263704,0.581575155,0.000861717,0.549730241,2.737974644,0.682605743,0.001572211,0.761639237,2.874260902,0.625609219,0.003461747,0.546465158,2.827183008,0.722829163,0.004349595,0.699849486,2.967662811,0.279530972,0.000724325,0.551112533,2.912397623,0.392997295,0.000982456
Nothing,0.679307401,0.489582539,-1.31840539,1,0.708971858,0.389387995,-1.287996769,1,0.730897725,0.386241406,-1.288160324,0.999955773,0.752921999,0.383024633,-1.288762808,1,0.652369499,0.393182814,-1.273606062,1,0.631294012,0.392347306,-1.274141073,0.999953151,0.610113025,0.391915351,-1.275511265,1,0.789998829,0.410950899,-0.958713591,0.999966264,0.593666613,0.419640303,-0.883750021,0.999926686,0.725176513,0.566876113,-1.185482621,0.999929428,0.649511218,0.570000708,-1.160675049,0.999803126,0.915918231,0.812374592,-0.713275075,0.996970773,0.521987259,0.751487136,-0.587114573,0.994817078,0.985529363,1.326091766,-0.824701667,0.207863063,0.453204364,1.133051515,-0.827192903,0.396512985,0.881622732,1.213532448,-1.248443723,0.036896475,0.557603955,0.747591853,-1.432933807,0.515026152,0.856063783,1.21447587,-1.37484014,0.029680477,0.592896879,0.656278491,-1.580840945,0.499632627,0.841304958,1.137224555,-1.355748773,0.042924911,0.587185085,0.583210468,-1.557268858,0.547609508,0.840698838,1.13500309,-1.258638144,0.040395435,0.594303846,0.62410146,-1.44720757,0.533542573,0.832875013,1.672107816,-0.050443109,2.93E-05,0.590864837,1.646150708,0.050490376,3.50E-05,0.802859604,2.294178963,0.097047344,0.001247796,0.570593655,2.24109149,0.15366666,0.002396603,0.779928744,2.804706335,0.716041625,0.000258412,0.562947214,2.77221036,0.802543104,0.000325993,0.788262784,2.892608881,0.760338008,0.001415492,0.563074648,2.863824844,0.845701993,0.001258171,0.722464263,2.987385035,0.404862702,0.000316072,0.560783744,2.955080509,0.514752448,0.000297954
Nothing,0.679953218,0.488441467,-1.066423416,1,0.710880518,0.389881283,-1.033436775,1,0.731891215,0.38707453,-1.033704042,0.999913692,0.752986014,0.384236276,-1.034273028,1,0.65681392,0.393084168,-1.018804073,1,0.636966586,0.39214465,-1.019380689,0.999911308,0.617010891,0.391647547,-1.020716786,1,0.788767695,0.412318915,-0.723332345,0.9999336,0.602570176,0.418557793,-0.649057627,0.999875665,0.722603202,0.56553632,-0.942705095,0.99987936,0.651010811,0.567946136,-0.919707716,0.999740422,0.905111313,0.805942357,-0.509631336,0.994186878,0.523950696,0.749252975,-0.395081669,0.993559718,0.984971285,1.275138974,-0.629079521,0.180470869,0.461325914,1.129409552,-0.647821248,0.299930811,0.865828335,1.175485611,-1.130185366,0.04818533,0.566951036,0.714365542,-1.224965811,0.53950882,0.839309514,1.084737182,-1.346587777,0.035961751,0.598145306,0.6046983,-1.368186951,0.527822733,0.821808219,0.992636919,-1.196774602,0.047416106,0.593770683,0.535378039,-1.339528203,0.58033061,0.821477234,1.012925386,-1.185471058,0.04729639,0.60228461,0.583077669,-1.235641241,0.56676656,0.821978867,1.669381261,-0.03613925,2.04E-05,0.581009448,1.643121481,0.036034271,2.43E-05,0.797328413,2.308466434,0.027068002,0.000615354,0.560340345,2.261768103,-0.002335508,0.001354934,0.771731675,2.834830999,0.638964117,0.000110875,0.551888108,2.800351143,0.595110476,0.000147733,0.778547168,2.925743103,0.709248126,0.000565148,0.551448941,2.89340806,0.634253144,0.000520768,0.714357734,3.017029047,0.179632291,0.000126887,0.554115415,2.981036425,0.217910782,0.000121976
Nothing,0.670665741,0.501109958,-1.302860975,1,0.705090821,0.401979089,-1.275149584,1,0.72470969,0.399930209,-1.275340676,0.999992609,0.744328558,0.397745252,-1.275587916,1,0.655590653,0.402473837,-1.246605992,1,0.637782693,0.400283307,-1.247175097,0.999993205,0.61976999,0.398589909,-1.248340726,1,0.782449424,0.426928073,-0.95594418,0.999982119,0.609993279,0.422880888,-0.828682363,0.999993086,0.710708201,0.578799725,-1.17536819,0.999962449,0.643880844,0.574716628,-1.138245106,0.999974847,0.89889127,0.827406645,-0.7115255,0.996245086,0.507433176,0.747178257,-0.481621325,0.999713242,0.939323843,1.313346982,-0.897853613,0.770445108,0.39681071,1.155912876,-0.398866326,0.491829246,0.815423548,0.994957566,-1.473136663,0.597552299,0.365475982,1.344535708,-0.708362818,0.245473087,0.77474767,0.910272241,-1.633736491,0.545034587,0.345800281,1.421176314,-0.763163507,0.25396648,0.77453208,0.831514895,-1.61142838,0.626019001,0.365307361,1.408012509,-0.84302038,0.334728569,0.776124001,0.860502362,-1.484654307,0.54998666,0.389915109,1.38919878,-0.745060682,0.351834357,0.794941723,1.696219683,-0.057930682,0.000135309,0.552823007,1.651169896,0.058523931,0.00043482,0.755142093,2.338541746,-0.025742497,0.005332542,0.526938617,2.284705162,0.005261998,0.013319739,0.73318845,2.885511398,0.568512619,0.00132263,0.520300806,2.832864761,0.694393277,0.001665396,0.740450203,2.97439909,0.612214327,0.003866288,0.519535244,2.921891689,0.737569809,0.003543153,0.677972019,3.089098215,0.215542883,0.001492625,0.516752839,3.034392357,0.386263281,0.001428606
Nothing,0.677721918,0.504072011,-1.129619718,1,0.70879811,0.403037637,-1.102857947,1,0.727335393,0.400721818,-1.10299325,0.999997973,0.745989859,0.400505424,-1.103314757,1,0.6588431,0.405626982,-1.084674716,1,0.640699506,0.403646946,-1.085170627,0.999997854,0.62239337,0.402015507,-1.086141348,1,0.773368895,0.427942425,-0.835969925,0.999995232,0.603634715,0.423646718,-0.745778143,0.999996305,0.712353468,0.58190316,-1.010810614,0.999991298,0.646343589,0.576926768,-0.988151193,0.999990702,0.889457345,0.821905136,-0.660033464,0.999858379,0.476627856,0.751405358,-0.464463502,0.999907494,0.925702095,1.330339432,-0.374030173,0.619150519,0.390767634,1.243705273,-0.321272641,0.680305541,0.875950933,1.632125139,-0.617699087,0.078515999,0.364333451,1.547514081,-0.608451605,0.304284722,0.854936421,1.76070416,-0.691115022,0.08446493,0.338485599,1.649569869,-0.66880554,0.336019814,0.846305788,1.740835071,-0.765981734,0.150762901,0.358925849,1.645981193,-0.761218131,0.436469465,0.840399623,1.687424421,-0.652682364,0.140731737,0.387214273,1.611377001,-0.64773041,0.421297848,0.782588661,1.663379788,-0.034181908,6.15E-05,0.527119577,1.628189206,0.035147246,0.000144478,0.74729538,2.313692331,-0.046975538,0.005341609,0.515785277,2.281428099,-0.033597175,0.012010914,0.716652453,2.861898184,0.464532256,0.004054417,0.507507861,2.824103355,0.6259197,0.003251637,0.720588267,2.950612783,0.500321507,0.009841066,0.505054832,2.913310766,0.65636909,0.003650367,0.662910581,3.075441122,0.214760646,0.006124804,0.516191959,3.034098148,0.291598946,0.003139107
Nothing,0.68345952,0.501848578,-1.112624407,1,0.711703718,0.402059376,-1.080180287,1,0.730956852,0.399951994,-1.080482602,0.999997854,0.750409842,0.398940444,-1.08096385,1,0.658177912,0.404187411,-1.068398356,1,0.638629794,0.402476221,-1.068970323,0.999998569,0.618960142,0.401011437,-1.070062637,1,0.7773664,0.421475917,-0.768024862,0.99999547,0.596469581,0.419998944,-0.741313159,0.999998212,0.720419943,0.578655839,-0.986313462,0.999990344,0.650118291,0.576069653,-0.974466443,0.999991655,0.909248173,0.82243216,-0.575675547,0.999632597,0.465149999,0.754579484,-0.468120933,0.999857187,0.947975457,1.351181865,-0.349166989,0.482257128,0.370610595,1.242753148,-0.314193666,0.373200297,0.902362883,1.717667222,-0.548500717,0.052253686,0.365761817,1.493431568,-0.601657093,0.152504489,0.891803205,1.85685277,-0.621294141,0.063255608,0.346467942,1.591354251,-0.669376254,0.214508981,0.87646389,1.846995115,-0.688824356,0.125944152,0.371490628,1.581875205,-0.757938087,0.293081105,0.867299497,1.78445375,-0.581330657,0.117459014,0.395769209,1.542636037,-0.637480319,0.27840969,0.793089092,1.693928242,-0.033800874,2.35E-05,0.524663746,1.658489943,0.034789681,6.75E-05,0.754181445,2.341894388,-0.034412444,0.008611138,0.511385262,2.309289217,-0.019512324,0.015506822,0.721642435,2.890979052,0.471307755,0.004533157,0.498195231,2.846197605,0.623573184,0.003640626,0.724422693,2.983487844,0.5048967,0.012051509,0.495224297,2.935745716,0.661816716,0.004052898,0.667406321,3.111702204,0.17767854,0.007437351,0.509077251,3.067167997,0.338638902,0.003904544
Nothing,0.684724271,0.509003758,-0.971351266,1,0.71086067,0.411092639,-0.938003838,1,0.729122102,0.409683049,-0.938009322,0.999996424,0.747529805,0.408855647,-0.938208163,1,0.658925295,0.410910279,-0.946177363,1,0.639358938,0.408476532,-0.946752191,0.999997497,0.619647384,0.406212509,-0.947664559,1,0.76642102,0.427218527,-0.645268679,0.999993801,0.593096197,0.42115587,-0.680544317,0.999995232,0.717143834,0.580287397,-0.85057956,0.999985337,0.648967683,0.576420963,-0.860393703,0.999983907,0.876279294,0.814256608,-0.448092639,0.999648571,0.456380397,0.752766728,-0.431563914,0.999717653,0.90874958,1.340068102,-0.293956757,0.474893868,0.365528017,1.251203179,-0.320111245,0.644047081,0.879336655,1.626366258,-0.5569098,0.074121773,0.359163463,1.51986897,-0.567605317,0.192986161,0.884037018,1.733031154,-0.633164704,0.08553239,0.337605894,1.607768416,-0.627975464,0.221868485,0.861605763,1.702353001,-0.689430535,0.149328157,0.362130672,1.596123219,-0.705586016,0.302104026,0.848133624,1.659034371,-0.58819592,0.146786019,0.388762563,1.56449604,-0.599792063,0.306690991,0.764546037,1.666211009,-0.0242351,3.50E-05,0.50818646,1.635210395,0.025214458,7.10E-05,0.730284929,2.321153402,-0.055521231,0.002884621,0.497327209,2.293074608,-0.048646335,0.007177215,0.700758934,2.879035473,0.367845148,0.002736833,0.48736158,2.835607767,0.488426566,0.002014488,0.702076852,2.964648724,0.39208132,0.006942293,0.482952744,2.919323444,0.518036246,0.002826755,0.656406283,3.099983931,0.042682685,0.005493272,0.501840293,3.06068325,0.201409638,0.002548957
Nothing,0.681672692,0.50815773,-0.981803477,1,0.706764519,0.411614209,-0.950361788,1,0.724448979,0.410295546,-0.950337172,0.999985337,0.742348969,0.409263909,-0.950456262,1,0.656530499,0.411008954,-0.943415701,1,0.63805753,0.408662468,-0.944166601,0.999990225,0.619310141,0.406886548,-0.945275187,1,0.766674221,0.427359343,-0.673134208,0.999981523,0.596606493,0.42500326,-0.650414467,0.999991655,0.715672433,0.579790413,-0.870188773,0.999983191,0.65016979,0.578091383,-0.861223519,0.999978542,0.89912194,0.815290987,-0.490836412,0.999620676,0.474738449,0.759842634,-0.423504472,0.999645948,0.955033898,1.338535905,-0.321156055,0.531886458,0.379400641,1.246572614,-0.41833961,0.390216678,0.902857006,1.686014414,-0.517405868,0.084521934,0.395878881,1.4053334,-0.841482222,0.269892126,0.930254579,1.815129042,-0.584226489,0.089489311,0.386481822,1.485958934,-0.943662465,0.370932996,0.893152177,1.802613497,-0.642332673,0.171482936,0.416921407,1.444099903,-1.000465631,0.468794674,0.873974741,1.749683142,-0.545874953,0.153387263,0.434843004,1.415489793,-0.868907928,0.43273598,0.794580042,1.688707352,-0.023408197,1.52E-05,0.533057988,1.656427741,0.024413763,3.60E-05,0.757824481,2.344109774,-0.043759149,0.004246552,0.520997703,2.308514833,-0.037838265,0.009884498,0.726368248,2.89624548,0.428698182,0.003091506,0.509179235,2.853445768,0.517480493,0.002984715,0.729299366,2.985453129,0.45847404,0.007623273,0.505531132,2.941399336,0.5500893,0.003023975,0.674757421,3.109409332,0.093709946,0.00497809,0.52419138,3.072289705,0.225132048,0.003301598
Nothing,0.681739509,0.537315011,-0.995280385,1,0.706809044,0.435375482,-0.966985404,1,0.724432707,0.432271481,-0.966985166,0.999999046,0.742248297,0.429207265,-0.967261314,1,0.65684092,0.438425481,-0.959047496,1,0.638285398,0.436993599,-0.95974052,0.999998927,0.619499087,0.435851723,-0.96097964,1,0.764626622,0.440967917,-0.684001029,0.999999166,0.595714808,0.448245615,-0.688663363,0.999996901,0.716879725,0.599270642,-0.877951622,0.999997854,0.650676072,0.601390421,-0.869556546,0.999992609,0.885348678,0.802473843,-0.490062863,0.999909043,0.490548909,0.740234494,-0.447140902,0.999734342,0.95260489,1.326587677,-0.318708867,0.29661867,0.404118568,1.143842101,-0.664209723,0.584572434,0.93105346,1.614915371,-0.486791611,0.042124875,0.490685672,1.014122963,-1.027556062,0.573144138,0.949700058,1.718318343,-0.531454265,0.041721825,0.509507298,0.920440197,-1.077264071,0.569232404,0.923590839,1.696116209,-0.582297564,0.075432241,0.513550162,0.847740829,-1.011502385,0.640034497,0.906822026,1.661794662,-0.51482445,0.073781505,0.525985658,0.877915978,-1.024015188,0.620845556,0.78608638,1.682719231,-0.022106247,2.76E-05,0.537063658,1.650301337,0.022599157,5.70E-05,0.751507223,2.343899488,-0.04541989,0.001094258,0.523753524,2.306935549,-0.039030373,0.005053447,0.715954006,2.899659157,0.40108043,0.001011985,0.510387659,2.855526447,0.44477132,0.001289112,0.719769061,2.987738132,0.425409108,0.004046713,0.503478408,2.941803217,0.468210638,0.002097353,0.66506362,3.101426125,0.065486535,0.002042123,0.526525795,3.065107346,0.138637334,0.001575824
Nothing,0.681715608,0.537951052,-0.791377306,1,0.704936266,0.449757427,-0.772072732,1,0.720874608,0.446873397,-0.77194041,0.999970913,0.73717612,0.443846494,-0.772052169,1,0.661503732,0.454039752,-0.753160417,1,0.646103024,0.453864962,-0.75385195,0.999970317,0.630581856,0.45380336,-0.754795194,1,0.763062179,0.45887965,-0.54403168,0.999963045,0.617161095,0.46991837,-0.468915373,0.999960184,0.715412855,0.599539161,-0.697927177,0.999979734,0.659069836,0.60236001,-0.674208343,0.999949813,0.881007075,0.802304208,-0.383901983,0.999845386,0.531143963,0.745371342,-0.242081255,0.999713957,0.938363433,1.306652665,-0.239393309,0.479661554,0.42655021,1.149491906,-0.49605608,0.476326287,0.920163214,1.62037766,-0.413435072,0.131965578,0.444839329,1.156333685,-0.826998353,0.321555108,0.93861711,1.731743336,-0.468189925,0.126682773,0.434780598,1.17233479,-0.921934068,0.393797189,0.90561986,1.722264528,-0.520928204,0.215134218,0.460044712,1.138329387,-0.948489189,0.479217649,0.891399682,1.682705283,-0.439158231,0.207072869,0.478168011,1.137895584,-0.849000692,0.462604046,0.789684892,1.666228175,-0.033547804,2.74E-05,0.557382941,1.626607418,0.034139328,4.95E-05,0.752415657,2.322185755,-0.101168208,0.000821336,0.539868414,2.276064396,-0.061028574,0.003222245,0.722295761,2.895941496,0.272939801,0.00137211,0.524659574,2.843879938,0.344044566,0.00127986,0.730682015,2.984235525,0.294498503,0.004168522,0.520865738,2.929733276,0.364381164,0.001712292,0.66485858,3.094898224,-0.050944246,0.002336487,0.5328269,3.050978184,0.04973853,0.001495025
